problem_idx,math_verify_score,run_id
2411,1,d2940rxp
2412,1,d2940rxp
2413,1,d2940rxp
2414,1,d2940rxp
2415,1,d2940rxp
2416,1,d2940rxp
2417,1,d2940rxp
2418,1,d2940rxp
2419,1,d2940rxp
2420,1,d2940rxp
2421,1,d2940rxp
2422,1,d2940rxp
2423,1,d2940rxp
2424,1,d2940rxp
2425,1,d2940rxp
2426,1,d2940rxp
2427,1,d2940rxp
2428,1,d2940rxp
2429,1,d2940rxp
2430,1,d2940rxp
2431,1,d2940rxp
2432,1,d2940rxp
2433,1,d2940rxp
2434,1,d2940rxp
2435,1,d2940rxp
2436,1,d2940rxp
2437,1,d2940rxp
2438,1,d2940rxp
2439,1,d2940rxp
2440,1,d2940rxp
2441,1,d2940rxp
2442,1,d2940rxp
2443,1,d2940rxp
2444,1,d2940rxp
2445,1,d2940rxp
2446,1,d2940rxp
2447,1,d2940rxp
2448,1,d2940rxp
2449,1,d2940rxp
2450,1,d2940rxp
2451,1,d2940rxp
2452,1,d2940rxp
2453,1,d2940rxp
2454,1,d2940rxp
2455,1,d2940rxp
2456,1,d2940rxp
2457,1,d2940rxp
2458,1,d2940rxp
2459,1,d2940rxp
2460,1,d2940rxp
2461,1,d2940rxp
2462,1,d2940rxp
2463,1,d2940rxp
2464,1,d2940rxp
2465,1,d2940rxp
2466,1,d2940rxp
2467,1,d2940rxp
2468,1,d2940rxp
2469,1,d2940rxp
2470,1,d2940rxp
2471,1,d2940rxp
2472,1,d2940rxp
2473,1,d2940rxp
2474,1,d2940rxp
2475,1,d2940rxp
2476,1,d2940rxp
2477,1,d2940rxp
2478,1,d2940rxp
2479,1,d2940rxp
2480,1,d2940rxp
2481,1,d2940rxp
2482,1,d2940rxp
2483,1,d2940rxp
2484,1,d2940rxp
2485,1,d2940rxp
2486,1,d2940rxp
2487,1,d2940rxp
2488,1,d2940rxp
2489,1,d2940rxp
2490,1,d2940rxp
2491,1,d2940rxp
2492,1,d2940rxp
2493,1,d2940rxp
2494,1,d2940rxp
2495,1,d2940rxp
2496,1,d2940rxp
2497,1,d2940rxp
2498,1,d2940rxp
2499,1,d2940rxp
2500,1,d2940rxp
2501,1,d2940rxp
2502,1,d2940rxp
2503,1,d2940rxp
2504,1,d2940rxp
2505,1,d2940rxp
2506,1,d2940rxp
2507,1,d2940rxp
2508,1,d2940rxp
2509,1,d2940rxp
2510,1,d2940rxp
2511,1,d2940rxp
2512,1,d2940rxp
2513,1,d2940rxp
2514,1,d2940rxp
2515,1,d2940rxp
2516,1,d2940rxp
2517,1,d2940rxp
2518,1,d2940rxp
2519,1,d2940rxp
2520,1,d2940rxp
2521,1,d2940rxp
2522,1,d2940rxp
2523,1,d2940rxp
2524,1,d2940rxp
2525,1,d2940rxp
2526,1,d2940rxp
2527,1,d2940rxp
2528,1,d2940rxp
2529,1,d2940rxp
2530,1,d2940rxp
2531,1,d2940rxp
2532,1,d2940rxp
2533,1,d2940rxp
2534,1,d2940rxp
2535,1,d2940rxp
2536,1,d2940rxp
2537,1,d2940rxp
2538,1,d2940rxp
2539,1,d2940rxp
2540,1,d2940rxp
2541,1,d2940rxp
2542,1,d2940rxp
2543,1,d2940rxp
2544,1,d2940rxp
2545,1,d2940rxp
2546,1,d2940rxp
2547,1,d2940rxp
2548,1,d2940rxp
2549,0,d2940rxp
2550,1,d2940rxp
2551,1,d2940rxp
2552,1,d2940rxp
2553,1,d2940rxp
2554,1,d2940rxp
2555,1,d2940rxp
2556,1,d2940rxp
2557,1,d2940rxp
2558,1,d2940rxp
2559,1,d2940rxp
2560,1,d2940rxp
2561,1,d2940rxp
2562,1,d2940rxp
2563,1,d2940rxp
2564,1,d2940rxp
2565,1,d2940rxp
2566,1,d2940rxp
2567,1,d2940rxp
2568,1,d2940rxp
2569,1,d2940rxp
2570,1,d2940rxp
2571,1,d2940rxp
2572,1,d2940rxp
2573,1,d2940rxp
2574,1,d2940rxp
2575,1,d2940rxp
2576,1,d2940rxp
2577,1,d2940rxp
2578,1,d2940rxp
2579,1,d2940rxp
2580,1,d2940rxp
2581,1,d2940rxp
2582,1,d2940rxp
2583,1,d2940rxp
2584,1,d2940rxp
2585,1,d2940rxp
2586,1,d2940rxp
2587,1,d2940rxp
2588,1,d2940rxp
2589,1,d2940rxp
2590,1,d2940rxp
2591,1,d2940rxp
2592,1,d2940rxp
2593,1,d2940rxp
2594,1,d2940rxp
2595,1,d2940rxp
2596,1,d2940rxp
2597,1,d2940rxp
2598,1,d2940rxp
2599,1,d2940rxp
2600,1,d2940rxp
2601,1,d2940rxp
2602,1,d2940rxp
2603,1,d2940rxp
2604,1,d2940rxp
2605,1,d2940rxp
2606,1,d2940rxp
2607,1,d2940rxp
2608,1,d2940rxp
2609,1,d2940rxp
2610,1,d2940rxp
2611,1,d2940rxp
2612,1,d2940rxp
2613,1,d2940rxp
2614,1,d2940rxp
2615,1,d2940rxp
2616,1,d2940rxp
2617,1,d2940rxp
2618,1,d2940rxp
2619,1,d2940rxp
2620,1,d2940rxp
2621,1,d2940rxp
2622,1,d2940rxp
2623,1,d2940rxp
2624,1,d2940rxp
2625,1,d2940rxp
2626,1,d2940rxp
2627,1,d2940rxp
2628,1,d2940rxp
2629,1,d2940rxp
2630,1,d2940rxp
2631,1,d2940rxp
2632,1,d2940rxp
2633,1,d2940rxp
2634,1,d2940rxp
2635,1,d2940rxp
2636,1,d2940rxp
2637,1,d2940rxp
2638,1,d2940rxp
2639,1,d2940rxp
2640,1,d2940rxp
2641,1,d2940rxp
2642,1,d2940rxp
2643,1,d2940rxp
2644,1,d2940rxp
2645,1,d2940rxp
2646,1,d2940rxp
2647,1,d2940rxp
2648,1,d2940rxp
2649,1,d2940rxp
2650,1,d2940rxp
2651,1,d2940rxp
2652,1,d2940rxp
2653,1,d2940rxp
2654,1,d2940rxp
2655,1,d2940rxp
2656,1,d2940rxp
2657,1,d2940rxp
2658,1,d2940rxp
2659,1,d2940rxp
2660,1,d2940rxp
2661,1,d2940rxp
2662,1,d2940rxp
2663,1,d2940rxp
2664,1,d2940rxp
2665,1,d2940rxp
2666,1,d2940rxp
2668,1,d2940rxp
2669,1,d2940rxp
2670,1,d2940rxp
2671,1,d2940rxp
2672,1,d2940rxp
2673,1,d2940rxp
2674,1,d2940rxp
2675,1,d2940rxp
2676,1,d2940rxp
2677,1,d2940rxp
2678,1,d2940rxp
2679,1,d2940rxp
2680,1,d2940rxp
2681,1,d2940rxp
2682,1,d2940rxp
2683,1,d2940rxp
2684,1,d2940rxp
2685,1,d2940rxp
2686,1,d2940rxp
2687,1,d2940rxp
2688,1,d2940rxp
2689,1,d2940rxp
2690,1,d2940rxp
2691,1,d2940rxp
2692,1,d2940rxp
2693,1,d2940rxp
2694,1,d2940rxp
2695,1,d2940rxp
2696,1,d2940rxp
2697,1,d2940rxp
2698,1,d2940rxp
2699,1,d2940rxp
2700,1,d2940rxp
2701,1,d2940rxp
2702,1,d2940rxp
2703,0,d2940rxp
2704,1,d2940rxp
2705,1,d2940rxp
2706,1,d2940rxp
2707,1,d2940rxp
2708,1,d2940rxp
2709,1,d2940rxp
2710,1,d2940rxp
2711,1,d2940rxp
2712,1,d2940rxp
2713,1,d2940rxp
2714,1,d2940rxp
2715,1,d2940rxp
2716,0,d2940rxp
2717,1,d2940rxp
2718,1,d2940rxp
2719,1,d2940rxp
2720,1,d2940rxp
2721,1,d2940rxp
2722,1,d2940rxp
2723,1,d2940rxp
2724,1,d2940rxp
2725,1,d2940rxp
2726,1,d2940rxp
2727,1,d2940rxp
2728,1,d2940rxp
2729,1,d2940rxp
2730,1,d2940rxp
2731,1,d2940rxp
2732,1,d2940rxp
2733,1,d2940rxp
2734,1,d2940rxp
2735,1,d2940rxp
2736,1,d2940rxp
2737,1,d2940rxp
2738,1,d2940rxp
2739,1,d2940rxp
2740,1,d2940rxp
2741,1,d2940rxp
2742,1,d2940rxp
2743,1,d2940rxp
2744,1,d2940rxp
2745,1,d2940rxp
2746,1,d2940rxp
2747,1,d2940rxp
2748,1,d2940rxp
2749,1,d2940rxp
2750,1,d2940rxp
2751,1,d2940rxp
2752,1,d2940rxp
2753,1,d2940rxp
2754,1,d2940rxp
2755,1,d2940rxp
2756,1,d2940rxp
2757,1,d2940rxp
2758,1,d2940rxp
2759,1,d2940rxp
2760,1,d2940rxp
2761,1,d2940rxp
2762,1,d2940rxp
2763,1,d2940rxp
2764,1,d2940rxp
2765,1,d2940rxp
2766,1,d2940rxp
2767,1,d2940rxp
2768,1,d2940rxp
2769,1,d2940rxp
2770,1,d2940rxp
2771,1,d2940rxp
2772,1,d2940rxp
2773,1,d2940rxp
2774,1,d2940rxp
2775,1,d2940rxp
2776,1,d2940rxp
2777,1,d2940rxp
2778,1,d2940rxp
2779,1,d2940rxp
2780,1,d2940rxp
2781,1,d2940rxp
2782,1,d2940rxp
2783,1,d2940rxp
2784,1,d2940rxp
2785,1,d2940rxp
2786,1,d2940rxp
2787,1,d2940rxp
2788,1,d2940rxp
2789,1,d2940rxp
2790,1,d2940rxp
2791,1,d2940rxp
2792,1,d2940rxp
2793,1,d2940rxp
2794,1,d2940rxp
2795,1,d2940rxp
2796,1,d2940rxp
2797,1,d2940rxp
2798,1,d2940rxp
2799,1,d2940rxp
2800,1,d2940rxp
2801,1,d2940rxp
2802,1,d2940rxp
2803,1,d2940rxp
2804,1,d2940rxp
2805,1,d2940rxp
2806,1,d2940rxp
2807,1,d2940rxp
2808,1,d2940rxp
2809,1,d2940rxp
2810,1,d2940rxp
2811,1,d2940rxp
2812,1,d2940rxp
2813,1,d2940rxp
2814,1,d2940rxp
2815,1,d2940rxp
2816,1,d2940rxp
2817,1,d2940rxp
2818,1,d2940rxp
2819,1,d2940rxp
2820,1,d2940rxp
2821,1,d2940rxp
2822,1,d2940rxp
2823,1,d2940rxp
2824,1,d2940rxp
2825,1,d2940rxp
2826,1,d2940rxp
2827,1,d2940rxp
2828,1,d2940rxp
2829,1,d2940rxp
2830,1,d2940rxp
2831,1,d2940rxp
2832,1,d2940rxp
2833,1,d2940rxp
2834,1,d2940rxp
2835,1,d2940rxp
2836,1,d2940rxp
2837,1,d2940rxp
2838,1,d2940rxp
2839,1,d2940rxp
2840,1,d2940rxp
2841,1,d2940rxp
2842,1,d2940rxp
2843,1,d2940rxp
2844,1,d2940rxp
2845,1,d2940rxp
2846,1,d2940rxp
2847,1,d2940rxp
2848,1,d2940rxp
2849,1,d2940rxp
2850,1,d2940rxp
2851,1,d2940rxp
2852,1,d2940rxp
2853,1,d2940rxp
2854,1,d2940rxp
2855,1,d2940rxp
2856,1,d2940rxp
2857,1,d2940rxp
2858,1,d2940rxp
2859,1,d2940rxp
2860,1,d2940rxp
2861,1,d2940rxp
2862,1,d2940rxp
2863,1,d2940rxp
2864,1,d2940rxp
2865,1,d2940rxp
2866,1,d2940rxp
2867,1,d2940rxp
2868,1,d2940rxp
2869,1,d2940rxp
2870,1,d2940rxp
2871,1,d2940rxp
2872,1,d2940rxp
2873,1,d2940rxp
2874,1,d2940rxp
2875,1,d2940rxp
2876,1,d2940rxp
2877,1,d2940rxp
2878,1,d2940rxp
2879,1,d2940rxp
2880,1,d2940rxp
2881,1,d2940rxp
2882,1,d2940rxp
2883,1,d2940rxp
2884,1,d2940rxp
2885,1,d2940rxp
2886,1,d2940rxp
2887,1,d2940rxp
2888,1,d2940rxp
2889,1,d2940rxp
2890,1,d2940rxp
2891,1,d2940rxp
2892,1,d2940rxp
2893,1,d2940rxp
2894,1,d2940rxp
2895,1,d2940rxp
2896,1,d2940rxp
2897,1,d2940rxp
2898,1,d2940rxp
2899,1,d2940rxp
2900,1,d2940rxp
2901,1,d2940rxp
2902,1,d2940rxp
2903,1,d2940rxp
2904,1,d2940rxp
2905,1,d2940rxp
2906,1,d2940rxp
2907,1,d2940rxp
2908,1,d2940rxp
2909,1,d2940rxp
2910,1,d2940rxp
2911,1,d2940rxp
2912,0,d2940rxp
2913,1,d2940rxp
2914,1,d2940rxp
2915,1,d2940rxp
2916,1,d2940rxp
2917,1,d2940rxp
2918,1,d2940rxp
2919,1,d2940rxp
2920,1,d2940rxp
2921,1,d2940rxp
2922,1,d2940rxp
2923,1,d2940rxp
2924,1,d2940rxp
2925,1,d2940rxp
2926,1,d2940rxp
2927,1,d2940rxp
2928,1,d2940rxp
2929,1,d2940rxp
2930,1,d2940rxp
2931,1,d2940rxp
2932,1,d2940rxp
2933,1,d2940rxp
2934,1,d2940rxp
2935,1,d2940rxp
2936,1,d2940rxp
2937,1,d2940rxp
2938,1,d2940rxp
2939,1,d2940rxp
2940,1,d2940rxp
2941,1,d2940rxp
2942,1,d2940rxp
2943,1,d2940rxp
2944,1,d2940rxp
2945,1,d2940rxp
2946,1,d2940rxp
2947,1,d2940rxp
2948,1,d2940rxp
2949,1,d2940rxp
2950,1,d2940rxp
2951,1,d2940rxp
2952,1,d2940rxp
2953,1,d2940rxp
2954,1,d2940rxp
2955,1,d2940rxp
2956,1,d2940rxp
2957,1,d2940rxp
2958,1,d2940rxp
2959,1,d2940rxp
2960,1,d2940rxp
2961,1,d2940rxp
2962,1,d2940rxp
2963,1,d2940rxp
2964,1,d2940rxp
2965,1,d2940rxp
2966,1,d2940rxp
2967,1,d2940rxp
2968,1,d2940rxp
2969,1,d2940rxp
2970,1,d2940rxp
2971,1,d2940rxp
2972,1,d2940rxp
2973,1,d2940rxp
2974,1,d2940rxp
2975,1,d2940rxp
2976,1,d2940rxp
2977,1,d2940rxp
2978,1,d2940rxp
2979,1,d2940rxp
2980,1,d2940rxp
2981,1,d2940rxp
2982,1,d2940rxp
2983,1,d2940rxp
2984,1,d2940rxp
2985,1,d2940rxp
2986,1,d2940rxp
2987,1,d2940rxp
2988,1,d2940rxp
2989,1,d2940rxp
2990,1,d2940rxp
2991,1,d2940rxp
2992,1,d2940rxp
2993,1,d2940rxp
2994,1,d2940rxp
2995,1,d2940rxp
2996,1,d2940rxp
2997,1,d2940rxp
2998,1,d2940rxp
2999,1,d2940rxp
2999,1,d2940rxp
3000,1,d2940rxp
3001,1,d2940rxp
3002,1,d2940rxp
3003,1,d2940rxp
3004,1,d2940rxp
3005,1,d2940rxp
3006,1,d2940rxp
3007,1,d2940rxp
3008,1,d2940rxp
3009,1,d2940rxp
3010,1,d2940rxp
3011,1,d2940rxp
3012,1,d2940rxp
3013,1,d2940rxp
3014,1,d2940rxp
3015,1,d2940rxp
3016,1,d2940rxp
3017,1,d2940rxp
3018,1,d2940rxp
3019,1,d2940rxp
3020,1,d2940rxp
3021,1,d2940rxp
3022,1,d2940rxp
3023,1,d2940rxp
3024,1,d2940rxp
3025,1,d2940rxp
3026,1,d2940rxp
3027,1,d2940rxp
3028,1,d2940rxp
3029,1,d2940rxp
3030,1,d2940rxp
3031,1,d2940rxp
3032,1,d2940rxp
3033,1,d2940rxp
3034,1,d2940rxp
3035,1,d2940rxp
3036,1,d2940rxp
3037,1,d2940rxp
3038,1,d2940rxp
3039,1,d2940rxp
3040,1,d2940rxp
3041,1,d2940rxp
3042,1,d2940rxp
3043,1,d2940rxp
3044,1,d2940rxp
3045,1,d2940rxp
3046,1,d2940rxp
3047,1,d2940rxp
3048,1,d2940rxp
3049,1,d2940rxp
3050,1,d2940rxp
3051,1,d2940rxp
3052,1,d2940rxp
3053,1,d2940rxp
3054,1,d2940rxp
3055,1,d2940rxp
3056,1,d2940rxp
3057,1,d2940rxp
3058,1,d2940rxp
3059,1,d2940rxp
3060,1,d2940rxp
3061,1,d2940rxp
3062,1,d2940rxp
3063,1,d2940rxp
3064,1,d2940rxp
3065,1,d2940rxp
3066,1,d2940rxp
3067,1,d2940rxp
3068,1,d2940rxp
3069,1,d2940rxp
3070,1,d2940rxp
3071,1,d2940rxp
3072,1,d2940rxp
3073,1,d2940rxp
3074,1,d2940rxp
3075,1,d2940rxp
3076,1,d2940rxp
3077,1,d2940rxp
3078,1,d2940rxp
3079,1,d2940rxp
3080,1,d2940rxp
3081,1,d2940rxp
3082,1,d2940rxp
3083,1,d2940rxp
3084,1,d2940rxp
3085,1,d2940rxp
3086,1,d2940rxp
3087,1,d2940rxp
3088,1,d2940rxp
3089,1,d2940rxp
3090,1,d2940rxp
3091,1,d2940rxp
3092,1,d2940rxp
3093,1,d2940rxp
3094,1,d2940rxp
3095,1,d2940rxp
3096,1,d2940rxp
3097,1,d2940rxp
3098,1,d2940rxp
3099,1,d2940rxp
3100,1,d2940rxp
3101,1,d2940rxp
3102,1,d2940rxp
3103,1,d2940rxp
3104,1,d2940rxp
3105,1,d2940rxp
3106,1,d2940rxp
3107,1,d2940rxp
3108,1,d2940rxp
3109,1,d2940rxp
3110,1,d2940rxp
3111,1,d2940rxp
3112,1,d2940rxp
3113,1,d2940rxp
3114,1,d2940rxp
3115,1,d2940rxp
3116,1,d2940rxp
3117,1,d2940rxp
3118,1,d2940rxp
3119,1,d2940rxp
3120,1,d2940rxp
3121,1,d2940rxp
3122,1,d2940rxp
3123,1,d2940rxp
3124,1,d2940rxp
3125,1,d2940rxp
3126,1,d2940rxp
3127,1,d2940rxp
3128,1,d2940rxp
3129,1,d2940rxp
3130,1,d2940rxp
3131,1,d2940rxp
3132,1,d2940rxp
3133,1,d2940rxp
3134,1,d2940rxp
3135,1,d2940rxp
3136,1,d2940rxp
3137,1,d2940rxp
3138,1,d2940rxp
3139,1,d2940rxp
3140,1,d2940rxp
3141,1,d2940rxp
3142,1,d2940rxp
3143,1,d2940rxp
3144,1,d2940rxp
3145,1,d2940rxp
3146,1,d2940rxp
3147,1,d2940rxp
3148,1,d2940rxp
3149,1,d2940rxp
3150,1,d2940rxp
3151,1,d2940rxp
3152,1,d2940rxp
3153,1,d2940rxp
3154,1,d2940rxp
3155,1,d2940rxp
3156,1,d2940rxp
3157,1,d2940rxp
3158,1,d2940rxp
3159,1,d2940rxp
3160,1,d2940rxp
3161,1,d2940rxp
3162,1,d2940rxp
3163,1,d2940rxp
3164,1,d2940rxp
3165,1,d2940rxp
3166,1,d2940rxp
3167,1,d2940rxp
3168,1,d2940rxp
3169,1,d2940rxp
3170,1,d2940rxp
3171,1,d2940rxp
3172,1,d2940rxp
3173,1,d2940rxp
3174,1,d2940rxp
3175,1,d2940rxp
3176,1,d2940rxp
3177,1,d2940rxp
3178,1,d2940rxp
3179,1,d2940rxp
3180,1,d2940rxp
3181,1,d2940rxp
3182,1,d2940rxp
3183,1,d2940rxp
3184,1,d2940rxp
3185,1,d2940rxp
3186,1,d2940rxp
3187,1,d2940rxp
3188,1,d2940rxp
3189,1,d2940rxp
3190,1,d2940rxp
3191,1,d2940rxp
3192,1,d2940rxp
3193,1,d2940rxp
3194,1,d2940rxp
3195,1,d2940rxp
3196,1,d2940rxp
3197,1,d2940rxp
3198,1,d2940rxp
3199,1,d2940rxp
3200,1,d2940rxp
3201,1,d2940rxp
3202,1,d2940rxp
3203,1,d2940rxp
3204,1,d2940rxp
3205,1,d2940rxp
3206,1,d2940rxp
3207,1,d2940rxp
3208,1,d2940rxp
3209,1,d2940rxp
3210,1,d2940rxp
3211,1,d2940rxp
3212,1,d2940rxp
3213,1,d2940rxp
3214,1,d2940rxp
3215,1,d2940rxp
3216,1,d2940rxp
3217,1,d2940rxp
3218,1,d2940rxp
3219,1,d2940rxp
3220,1,d2940rxp
3221,1,d2940rxp
3222,1,d2940rxp
3223,1,d2940rxp
3224,1,d2940rxp
3225,1,d2940rxp
3226,1,d2940rxp
3227,1,d2940rxp
3228,1,d2940rxp
3229,1,d2940rxp
3230,1,d2940rxp
3231,1,d2940rxp
3232,1,d2940rxp
3233,1,d2940rxp
3234,1,d2940rxp
3235,1,d2940rxp
3236,1,d2940rxp
3237,1,d2940rxp
3238,1,d2940rxp
3239,1,d2940rxp
3240,1,d2940rxp
3241,1,d2940rxp
3242,1,d2940rxp
3243,1,d2940rxp
3244,1,d2940rxp
3245,1,d2940rxp
3246,1,d2940rxp
3247,1,d2940rxp
3248,1,d2940rxp
3249,1,d2940rxp
3250,1,d2940rxp
3251,1,d2940rxp
3252,1,d2940rxp
3253,1,d2940rxp
3254,1,d2940rxp
3255,1,d2940rxp
3256,1,d2940rxp
3257,1,d2940rxp
3258,1,d2940rxp
3259,1,d2940rxp
3260,1,d2940rxp
3261,1,d2940rxp
3262,1,d2940rxp
3263,1,d2940rxp
3264,1,d2940rxp
3265,1,d2940rxp
3266,1,d2940rxp
3267,1,d2940rxp
3268,1,d2940rxp
3269,1,d2940rxp
3270,1,d2940rxp
3271,1,d2940rxp
3272,1,d2940rxp
3273,1,d2940rxp
3274,1,d2940rxp
3275,1,d2940rxp
3276,1,d2940rxp
3277,1,d2940rxp
3278,1,d2940rxp
3279,1,d2940rxp
3280,1,d2940rxp
3281,1,d2940rxp
3282,1,d2940rxp
3283,1,d2940rxp
3284,1,d2940rxp
3285,1,d2940rxp
3286,1,d2940rxp
3287,1,d2940rxp
3288,1,d2940rxp
3289,1,d2940rxp
3290,1,d2940rxp
3291,1,d2940rxp
3292,1,d2940rxp
3293,1,d2940rxp
3294,1,d2940rxp
3295,1,d2940rxp
3296,1,d2940rxp
3297,1,d2940rxp
3298,1,d2940rxp
3299,1,d2940rxp
3300,1,d2940rxp
3301,1,d2940rxp
3302,1,d2940rxp
3303,1,d2940rxp
3304,1,d2940rxp
3305,1,d2940rxp
3306,1,d2940rxp
3307,1,d2940rxp
3308,1,d2940rxp
3309,1,d2940rxp
3310,1,d2940rxp
3311,1,d2940rxp
3312,1,d2940rxp
3313,1,d2940rxp
3314,1,d2940rxp
3315,1,d2940rxp
3316,1,d2940rxp
3317,1,d2940rxp
3318,1,d2940rxp
3319,1,d2940rxp
3320,1,d2940rxp
3321,1,d2940rxp
3322,1,d2940rxp
3323,1,d2940rxp
3324,1,d2940rxp
3325,1,d2940rxp
3326,1,d2940rxp
3327,1,d2940rxp
3328,1,d2940rxp
3329,1,d2940rxp
3330,1,d2940rxp
3331,1,d2940rxp
3332,1,d2940rxp
3333,1,d2940rxp
3334,1,d2940rxp
3335,1,d2940rxp
3336,1,d2940rxp
3337,1,d2940rxp
3338,1,d2940rxp
3339,1,d2940rxp
3340,1,d2940rxp
3341,1,d2940rxp
3342,1,d2940rxp
3343,1,d2940rxp
3344,1,d2940rxp
3345,1,d2940rxp
3346,1,d2940rxp
3347,1,d2940rxp
3348,1,d2940rxp
3349,1,d2940rxp
3350,1,d2940rxp
3351,1,d2940rxp
3352,1,d2940rxp
3353,1,d2940rxp
3354,1,d2940rxp
3355,1,d2940rxp
3356,1,d2940rxp
3357,1,d2940rxp
3358,1,d2940rxp
3359,1,d2940rxp
3360,1,d2940rxp
3361,1,d2940rxp
3362,1,d2940rxp
3363,1,d2940rxp
3364,1,d2940rxp
3365,1,d2940rxp
3366,1,d2940rxp
3367,1,d2940rxp
3368,1,d2940rxp
3369,1,d2940rxp
3370,1,d2940rxp
3371,1,d2940rxp
3372,1,d2940rxp
3373,1,d2940rxp
3374,1,d2940rxp
3375,1,d2940rxp
3376,1,d2940rxp
3377,1,d2940rxp
3378,1,d2940rxp
3379,1,d2940rxp
3380,1,d2940rxp
3381,1,d2940rxp
3382,1,d2940rxp
3383,1,d2940rxp
3384,1,d2940rxp
3385,1,d2940rxp
3386,1,d2940rxp
3387,1,d2940rxp
3388,1,d2940rxp
3389,1,d2940rxp
3390,1,d2940rxp
3391,1,d2940rxp
3392,1,d2940rxp
3393,1,d2940rxp
3394,1,d2940rxp
3395,1,d2940rxp
3396,1,d2940rxp
3397,1,d2940rxp
3398,1,d2940rxp
3399,1,d2940rxp
3400,1,d2940rxp
3401,1,d2940rxp
3402,1,d2940rxp
3403,1,d2940rxp
3404,1,d2940rxp
3405,1,d2940rxp
3406,1,d2940rxp
3407,1,d2940rxp
3408,1,d2940rxp
3409,1,d2940rxp
3410,1,d2940rxp
3411,1,d2940rxp
3412,1,d2940rxp
3413,1,d2940rxp
3414,1,d2940rxp
3415,1,d2940rxp
3416,1,d2940rxp
3417,1,d2940rxp
3418,1,d2940rxp
3419,1,d2940rxp
3420,1,d2940rxp
3421,1,d2940rxp
3422,1,d2940rxp
3423,1,d2940rxp
3424,1,d2940rxp
3425,1,d2940rxp
3426,1,d2940rxp
3427,1,d2940rxp
3428,1,d2940rxp
3429,1,d2940rxp
3430,1,d2940rxp
3431,1,d2940rxp
3432,1,d2940rxp
3433,1,d2940rxp
3434,1,d2940rxp
3435,1,d2940rxp
3436,1,d2940rxp
3437,1,d2940rxp
3438,1,d2940rxp
3439,1,d2940rxp
3440,1,d2940rxp
3441,1,d2940rxp
3442,1,d2940rxp
3443,1,d2940rxp
3444,1,d2940rxp
3445,1,d2940rxp
3446,1,d2940rxp
3447,1,d2940rxp
3448,1,d2940rxp
3449,1,d2940rxp
3450,1,d2940rxp
3451,1,d2940rxp
3452,1,d2940rxp
3453,1,d2940rxp
3454,1,d2940rxp
3455,1,d2940rxp
3456,1,d2940rxp
3457,1,d2940rxp
3458,1,d2940rxp
3459,1,d2940rxp
3460,1,d2940rxp
3461,1,d2940rxp
3462,1,d2940rxp
3463,1,d2940rxp
3464,1,d2940rxp
3465,1,d2940rxp
3466,1,d2940rxp
3467,1,d2940rxp
3468,1,d2940rxp
3469,1,d2940rxp
3470,1,d2940rxp
3471,1,d2940rxp
3472,1,d2940rxp
3473,1,d2940rxp
3474,1,d2940rxp
3475,1,d2940rxp
3476,1,d2940rxp
3477,1,d2940rxp
3478,1,d2940rxp
3479,1,d2940rxp
3480,1,d2940rxp
3481,1,d2940rxp
3482,1,d2940rxp
3483,1,d2940rxp
3484,1,d2940rxp
3485,1,d2940rxp
3486,1,d2940rxp
3487,1,d2940rxp
3488,1,d2940rxp
3489,1,d2940rxp
3490,1,d2940rxp
3491,1,d2940rxp
3492,1,d2940rxp
3493,1,d2940rxp
3494,1,d2940rxp
3495,1,d2940rxp
3496,1,d2940rxp
3497,1,d2940rxp
3498,1,d2940rxp
3499,1,d2940rxp
3500,1,d2940rxp
3501,1,d2940rxp
3502,1,d2940rxp
3503,1,d2940rxp
3504,1,d2940rxp
3505,1,d2940rxp
3506,1,d2940rxp
3507,1,d2940rxp
3508,1,d2940rxp
3509,1,d2940rxp
3510,1,d2940rxp
3511,1,d2940rxp
3512,1,d2940rxp
3513,1,d2940rxp
3514,1,d2940rxp
3515,1,d2940rxp
3516,1,d2940rxp
3517,1,d2940rxp
3518,1,d2940rxp
3519,1,d2940rxp
3520,1,d2940rxp
3521,1,d2940rxp
3522,1,d2940rxp
3523,1,d2940rxp
3524,1,d2940rxp
3525,1,d2940rxp
3526,1,d2940rxp
3527,1,d2940rxp
3528,1,d2940rxp
3529,1,d2940rxp
3530,1,d2940rxp
3531,1,d2940rxp
3532,1,d2940rxp
3533,1,d2940rxp
3534,1,d2940rxp
3535,1,d2940rxp
3536,1,d2940rxp
3537,1,d2940rxp
3538,1,d2940rxp
3539,1,d2940rxp
3540,1,d2940rxp
3541,1,d2940rxp
3542,1,d2940rxp
3543,1,d2940rxp
3544,1,d2940rxp
3545,1,d2940rxp
3546,1,d2940rxp
3547,1,d2940rxp
3548,1,d2940rxp
3549,1,d2940rxp
3550,1,d2940rxp
3551,1,d2940rxp
3552,1,d2940rxp
3553,1,d2940rxp
3554,1,d2940rxp
3555,1,d2940rxp
3556,1,d2940rxp
3557,1,d2940rxp
3558,1,d2940rxp
3559,1,d2940rxp
3560,1,d2940rxp
3561,1,d2940rxp
3562,1,d2940rxp
3563,1,d2940rxp
3564,1,d2940rxp
3565,1,d2940rxp
3566,1,d2940rxp
3567,1,d2940rxp
3568,1,d2940rxp
3569,1,d2940rxp
3570,1,d2940rxp
3571,1,d2940rxp
3572,1,d2940rxp
3573,1,d2940rxp
3574,1,d2940rxp
3575,1,d2940rxp
