problem_idx,math_verify_score,has_boxed,run_id
3792,0,0,2fp9b9tk
3793,0,0,2fp9b9tk
3794,0,0,2fp9b9tk
3795,0,0,2fp9b9tk
3796,0,0,2fp9b9tk
3797,0,0,2fp9b9tk
3798,0,0,2fp9b9tk
3799,0,0,2fp9b9tk
3800,0,0,2fp9b9tk
3801,0,0,2fp9b9tk
3802,0,0,2fp9b9tk
3803,0,0,2fp9b9tk
3804,0,0,2fp9b9tk
3805,0,0,2fp9b9tk
3806,0,0,2fp9b9tk
3807,0,0,2fp9b9tk
3808,0,1,2fp9b9tk
3809,0,0,2fp9b9tk
3810,0,0,2fp9b9tk
3811,0,0,2fp9b9tk
3812,0,0,2fp9b9tk
3813,0,0,2fp9b9tk
3814,0,0,2fp9b9tk
3815,0,0,2fp9b9tk
3816,0,0,2fp9b9tk
3817,0,0,2fp9b9tk
3818,0,0,2fp9b9tk
3819,0,0,2fp9b9tk
3820,0,0,2fp9b9tk
3821,0,0,2fp9b9tk
3822,0,0,2fp9b9tk
3823,0,0,2fp9b9tk
3824,0,0,2fp9b9tk
3825,0,0,2fp9b9tk
3826,0,0,2fp9b9tk
3827,0,0,2fp9b9tk
3828,0,0,2fp9b9tk
3829,0,0,2fp9b9tk
3830,0,0,2fp9b9tk
3831,0,0,2fp9b9tk
3832,0,0,2fp9b9tk
3833,0,0,2fp9b9tk
3834,0,0,2fp9b9tk
3835,0,0,2fp9b9tk
3836,0,0,2fp9b9tk
3837,0,0,2fp9b9tk
3838,0,0,2fp9b9tk
3839,0,0,2fp9b9tk
3840,0,0,2fp9b9tk
3841,0,0,2fp9b9tk
3842,0,0,2fp9b9tk
3843,0,0,2fp9b9tk
3844,0,1,2fp9b9tk
3845,0,0,2fp9b9tk
3846,0,0,2fp9b9tk
3847,0,0,2fp9b9tk
3848,0,0,2fp9b9tk
3849,0,0,2fp9b9tk
3850,0,0,2fp9b9tk
3851,0,0,2fp9b9tk
3852,0,0,2fp9b9tk
3853,0,0,2fp9b9tk
3854,0,0,2fp9b9tk
3855,0,0,2fp9b9tk
3856,0,0,2fp9b9tk
3857,0,0,2fp9b9tk
3858,0,0,2fp9b9tk
3859,0,0,2fp9b9tk
3860,0,1,2fp9b9tk
3861,0,0,2fp9b9tk
3862,0,0,2fp9b9tk
3863,0,0,2fp9b9tk
3864,0,0,2fp9b9tk
3865,0,0,2fp9b9tk
3866,0,0,2fp9b9tk
3867,0,0,2fp9b9tk
3868,0,0,2fp9b9tk
3869,0,0,2fp9b9tk
3870,0,0,2fp9b9tk
3871,0,0,2fp9b9tk
3872,0,0,2fp9b9tk
3873,0,0,2fp9b9tk
3874,0,0,2fp9b9tk
3875,0,0,2fp9b9tk
3876,0,0,2fp9b9tk
3877,0,0,2fp9b9tk
3878,0,0,2fp9b9tk
3879,0,0,2fp9b9tk
3880,0,0,2fp9b9tk
3881,0,0,2fp9b9tk
3882,0,0,2fp9b9tk
3883,0,0,2fp9b9tk
3884,0,0,2fp9b9tk
3885,0,0,2fp9b9tk
3886,0,0,2fp9b9tk
3887,0,0,2fp9b9tk
3888,0,0,2fp9b9tk
3889,0,0,2fp9b9tk
3890,0,0,2fp9b9tk
3891,0,0,2fp9b9tk
3892,0,0,2fp9b9tk
3893,0,0,2fp9b9tk
3894,0,0,2fp9b9tk
3895,0,0,2fp9b9tk
3896,0,0,2fp9b9tk
3897,0,0,2fp9b9tk
3898,0,0,2fp9b9tk
3899,0,0,2fp9b9tk
3900,0,0,2fp9b9tk
3901,0,0,2fp9b9tk
3902,0,0,2fp9b9tk
3903,0,0,2fp9b9tk
3904,0,0,2fp9b9tk
3905,0,0,2fp9b9tk
3906,0,0,2fp9b9tk
3907,0,0,2fp9b9tk
3908,0,0,2fp9b9tk
3909,0,0,2fp9b9tk
3910,0,0,2fp9b9tk
3911,0,0,2fp9b9tk
3912,0,0,2fp9b9tk
3913,0,0,2fp9b9tk
3914,0,0,2fp9b9tk
3915,0,0,2fp9b9tk
3916,0,0,2fp9b9tk
3917,0,0,2fp9b9tk
3918,0,0,2fp9b9tk
3919,0,0,2fp9b9tk
3920,0,0,2fp9b9tk
3921,0,0,2fp9b9tk
3922,0,0,2fp9b9tk
3923,0,0,2fp9b9tk
3924,0,0,2fp9b9tk
3925,0,0,2fp9b9tk
3926,0,0,2fp9b9tk
3927,0,0,2fp9b9tk
3928,0,0,2fp9b9tk
3929,0,0,2fp9b9tk
3930,0,0,2fp9b9tk
3931,0,0,2fp9b9tk
3932,0,0,2fp9b9tk
3933,0,0,2fp9b9tk
3934,0,0,2fp9b9tk
3935,0,0,2fp9b9tk
3936,0,0,2fp9b9tk
3937,0,0,2fp9b9tk
3938,0,0,2fp9b9tk
3939,0,0,2fp9b9tk
3940,0,0,2fp9b9tk
3941,0,0,2fp9b9tk
3942,0,0,2fp9b9tk
3943,0,0,2fp9b9tk
3944,0,0,2fp9b9tk
3945,0,1,2fp9b9tk
3946,0,0,2fp9b9tk
3947,0,0,2fp9b9tk
3948,0,0,2fp9b9tk
3949,0,0,2fp9b9tk
3950,0,0,2fp9b9tk
3951,0,0,2fp9b9tk
3952,0,0,2fp9b9tk
3953,0,0,2fp9b9tk
3954,0,0,2fp9b9tk
3955,0,0,2fp9b9tk
3956,0,0,2fp9b9tk
3957,0,0,2fp9b9tk
3958,0,0,2fp9b9tk
3959,0,0,2fp9b9tk
3960,0,0,2fp9b9tk
3961,0,0,2fp9b9tk
3962,0,0,2fp9b9tk
3963,0,1,2fp9b9tk
3964,0,0,2fp9b9tk
3965,0,0,2fp9b9tk
3966,0,0,2fp9b9tk
3967,0,0,2fp9b9tk
3968,0,0,2fp9b9tk
3969,0,0,2fp9b9tk
3970,0,0,2fp9b9tk
3971,0,0,2fp9b9tk
3972,0,0,2fp9b9tk
3973,0,0,2fp9b9tk
3974,0,0,2fp9b9tk
3975,0,0,2fp9b9tk
3976,0,1,2fp9b9tk
3977,0,0,2fp9b9tk
3978,0,0,2fp9b9tk
3979,0,0,2fp9b9tk
3980,0,0,2fp9b9tk
3981,0,0,2fp9b9tk
3982,0,0,2fp9b9tk
3983,0,0,2fp9b9tk
3984,0,0,2fp9b9tk
3985,0,0,2fp9b9tk
3986,0,0,2fp9b9tk
3987,0,0,2fp9b9tk
3988,0,0,2fp9b9tk
3989,0,0,2fp9b9tk
3990,0,0,2fp9b9tk
3991,0,0,2fp9b9tk
3992,0,0,2fp9b9tk
3993,0,0,2fp9b9tk
3994,0,0,2fp9b9tk
3995,0,0,2fp9b9tk
3996,0,0,2fp9b9tk
3997,0,0,2fp9b9tk
3998,0,0,2fp9b9tk
3999,0,0,2fp9b9tk
3999,0,0,2fp9b9tk
4000,0,0,2fp9b9tk
4001,0,0,2fp9b9tk
4002,0,0,2fp9b9tk
4003,0,0,2fp9b9tk
4004,0,0,2fp9b9tk
4005,0,0,2fp9b9tk
4006,0,0,2fp9b9tk
4007,0,0,2fp9b9tk
4008,0,0,2fp9b9tk
4009,0,0,2fp9b9tk
4010,0,0,2fp9b9tk
4011,0,0,2fp9b9tk
4012,0,0,2fp9b9tk
4013,0,0,2fp9b9tk
4014,0,0,2fp9b9tk
4015,0,1,2fp9b9tk
4016,0,0,2fp9b9tk
4017,0,0,2fp9b9tk
4018,0,0,2fp9b9tk
4019,0,0,2fp9b9tk
4020,0,0,2fp9b9tk
4021,0,0,2fp9b9tk
4022,0,0,2fp9b9tk
4023,0,0,2fp9b9tk
4024,0,0,2fp9b9tk
4025,0,0,2fp9b9tk
4026,0,0,2fp9b9tk
4027,0,0,2fp9b9tk
4028,0,0,2fp9b9tk
4029,0,0,2fp9b9tk
4030,0,0,2fp9b9tk
4031,0,0,2fp9b9tk
4032,0,0,2fp9b9tk
4033,0,0,2fp9b9tk
4034,0,0,2fp9b9tk
4035,0,0,2fp9b9tk
4036,0,0,2fp9b9tk
4037,0,0,2fp9b9tk
4038,0,0,2fp9b9tk
4039,0,0,2fp9b9tk
4040,0,0,2fp9b9tk
4041,0,0,2fp9b9tk
4042,0,0,2fp9b9tk
4043,0,0,2fp9b9tk
4044,0,0,2fp9b9tk
4045,0,0,2fp9b9tk
4046,0,0,2fp9b9tk
4047,0,0,2fp9b9tk
4048,0,0,2fp9b9tk
4049,0,0,2fp9b9tk
4050,0,0,2fp9b9tk
4051,0,0,2fp9b9tk
4052,0,0,2fp9b9tk
4053,0,0,2fp9b9tk
4054,0,0,2fp9b9tk
4055,0,0,2fp9b9tk
4056,0,0,2fp9b9tk
4057,0,0,2fp9b9tk
4058,0,0,2fp9b9tk
4059,0,0,2fp9b9tk
4060,0,0,2fp9b9tk
4061,0,0,2fp9b9tk
4062,0,0,2fp9b9tk
4063,0,0,2fp9b9tk
4064,0,0,2fp9b9tk
4065,0,0,2fp9b9tk
4066,0,0,2fp9b9tk
4067,0,0,2fp9b9tk
4068,0,0,2fp9b9tk
4069,0,0,2fp9b9tk
4070,0,0,2fp9b9tk
4071,0,0,2fp9b9tk
4072,0,0,2fp9b9tk
4073,0,0,2fp9b9tk
4074,0,0,2fp9b9tk
4075,0,0,2fp9b9tk
4076,0,0,2fp9b9tk
4077,0,0,2fp9b9tk
4078,0,0,2fp9b9tk
4079,0,0,2fp9b9tk
4080,0,0,2fp9b9tk
4081,0,0,2fp9b9tk
4082,0,0,2fp9b9tk
4083,0,0,2fp9b9tk
4084,0,0,2fp9b9tk
4085,0,0,2fp9b9tk
4086,0,0,2fp9b9tk
4087,0,0,2fp9b9tk
4088,0,0,2fp9b9tk
4089,0,0,2fp9b9tk
4090,0,0,2fp9b9tk
4091,0,0,2fp9b9tk
4092,0,0,2fp9b9tk
4093,0,0,2fp9b9tk
4094,0,0,2fp9b9tk
4095,0,0,2fp9b9tk
4096,0,0,2fp9b9tk
4097,0,0,2fp9b9tk
4098,0,0,2fp9b9tk
4099,0,0,2fp9b9tk
4100,0,0,2fp9b9tk
4101,0,0,2fp9b9tk
4102,0,0,2fp9b9tk
4103,0,0,2fp9b9tk
4104,0,0,2fp9b9tk
4105,0,0,2fp9b9tk
4106,0,0,2fp9b9tk
4107,0,0,2fp9b9tk
4108,0,0,2fp9b9tk
4109,0,0,2fp9b9tk
4110,0,0,2fp9b9tk
4111,0,0,2fp9b9tk
4112,0,0,2fp9b9tk
4113,0,0,2fp9b9tk
4114,0,0,2fp9b9tk
4115,0,0,2fp9b9tk
4116,0,0,2fp9b9tk
4117,0,0,2fp9b9tk
4118,0,0,2fp9b9tk
4119,0,0,2fp9b9tk
4120,0,0,2fp9b9tk
4121,0,0,2fp9b9tk
4122,0,0,2fp9b9tk
4123,0,0,2fp9b9tk
4124,0,0,2fp9b9tk
4125,0,0,2fp9b9tk
4126,0,0,2fp9b9tk
4127,0,0,2fp9b9tk
4128,0,0,2fp9b9tk
4129,0,0,2fp9b9tk
4130,0,0,2fp9b9tk
4131,0,0,2fp9b9tk
4132,0,0,2fp9b9tk
4133,0,0,2fp9b9tk
4134,0,0,2fp9b9tk
4135,0,0,2fp9b9tk
4136,0,0,2fp9b9tk
4137,0,0,2fp9b9tk
4138,0,0,2fp9b9tk
4139,0,0,2fp9b9tk
4140,0,0,2fp9b9tk
4141,0,0,2fp9b9tk
4142,0,0,2fp9b9tk
4143,0,0,2fp9b9tk
4144,0,0,2fp9b9tk
4145,0,0,2fp9b9tk
4146,0,1,2fp9b9tk
4147,0,0,2fp9b9tk
4148,0,0,2fp9b9tk
4149,0,0,2fp9b9tk
4150,0,0,2fp9b9tk
4151,0,0,2fp9b9tk
4152,0,0,2fp9b9tk
4153,0,0,2fp9b9tk
4154,0,0,2fp9b9tk
4155,0,0,2fp9b9tk
4156,0,0,2fp9b9tk
4157,0,0,2fp9b9tk
4158,0,0,2fp9b9tk
4159,0,0,2fp9b9tk
4160,0,0,2fp9b9tk
4161,0,0,2fp9b9tk
4162,0,0,2fp9b9tk
4163,0,0,2fp9b9tk
4164,0,0,2fp9b9tk
4165,0,1,2fp9b9tk
4166,0,0,2fp9b9tk
4167,0,0,2fp9b9tk
4168,0,0,2fp9b9tk
4169,0,0,2fp9b9tk
4170,0,0,2fp9b9tk
4171,0,0,2fp9b9tk
4172,0,0,2fp9b9tk
4173,0,0,2fp9b9tk
4174,0,0,2fp9b9tk
4175,0,0,2fp9b9tk
4176,0,0,2fp9b9tk
4177,0,0,2fp9b9tk
4178,0,0,2fp9b9tk
4179,0,0,2fp9b9tk
4180,0,0,2fp9b9tk
4181,0,0,2fp9b9tk
4182,0,0,2fp9b9tk
4183,0,1,2fp9b9tk
4184,0,0,2fp9b9tk
4185,0,0,2fp9b9tk
4186,0,0,2fp9b9tk
4187,0,0,2fp9b9tk
4188,0,0,2fp9b9tk
4189,0,1,2fp9b9tk
4190,0,0,2fp9b9tk
4191,0,0,2fp9b9tk
4192,0,0,2fp9b9tk
4193,0,0,2fp9b9tk
4194,0,0,2fp9b9tk
4195,0,0,2fp9b9tk
4196,0,0,2fp9b9tk
4197,0,0,2fp9b9tk
4198,0,0,2fp9b9tk
4199,0,0,2fp9b9tk
4200,0,0,2fp9b9tk
4201,0,0,2fp9b9tk
4202,0,0,2fp9b9tk
4203,0,0,2fp9b9tk
4204,0,0,2fp9b9tk
4205,0,0,2fp9b9tk
4206,0,0,2fp9b9tk
4207,0,0,2fp9b9tk
4208,0,0,2fp9b9tk
4209,0,0,2fp9b9tk
4210,0,0,2fp9b9tk
4211,0,0,2fp9b9tk
4212,0,0,2fp9b9tk
4213,0,0,2fp9b9tk
4214,0,0,2fp9b9tk
4215,0,0,2fp9b9tk
4216,0,0,2fp9b9tk
4217,0,0,2fp9b9tk
4218,0,0,2fp9b9tk
4219,0,0,2fp9b9tk
4220,0,0,2fp9b9tk
4221,0,0,2fp9b9tk
4222,0,0,2fp9b9tk
4223,0,0,2fp9b9tk
4224,0,0,2fp9b9tk
4225,0,0,2fp9b9tk
4226,0,0,2fp9b9tk
4227,0,0,2fp9b9tk
4228,0,0,2fp9b9tk
4229,0,0,2fp9b9tk
4230,0,0,2fp9b9tk
4231,0,0,2fp9b9tk
4232,0,0,2fp9b9tk
4233,0,0,2fp9b9tk
4234,0,0,2fp9b9tk
4235,0,0,2fp9b9tk
4236,0,0,2fp9b9tk
4237,0,0,2fp9b9tk
4238,0,0,2fp9b9tk
4239,0,0,2fp9b9tk
4240,0,0,2fp9b9tk
4241,0,0,2fp9b9tk
4242,0,0,2fp9b9tk
4243,0,0,2fp9b9tk
4244,0,0,2fp9b9tk
4245,0,1,2fp9b9tk
4246,0,0,2fp9b9tk
4247,0,0,2fp9b9tk
4248,0,0,2fp9b9tk
4249,0,0,2fp9b9tk
4250,0,0,2fp9b9tk
4251,0,0,2fp9b9tk
4252,0,0,2fp9b9tk
4253,0,0,2fp9b9tk
4254,0,0,2fp9b9tk
4255,0,0,2fp9b9tk
4256,0,0,2fp9b9tk
4257,0,0,2fp9b9tk
4258,0,0,2fp9b9tk
4259,0,0,2fp9b9tk
4260,0,0,2fp9b9tk
4261,0,0,2fp9b9tk
4262,0,0,2fp9b9tk
4263,0,0,2fp9b9tk
4264,0,1,2fp9b9tk
4265,0,0,2fp9b9tk
4266,0,0,2fp9b9tk
4267,0,0,2fp9b9tk
4268,0,0,2fp9b9tk
4269,0,0,2fp9b9tk
4270,0,0,2fp9b9tk
4271,0,0,2fp9b9tk
4272,0,0,2fp9b9tk
4273,0,0,2fp9b9tk
4274,0,0,2fp9b9tk
4275,0,0,2fp9b9tk
4276,0,0,2fp9b9tk
4277,0,0,2fp9b9tk
4278,0,0,2fp9b9tk
4279,0,0,2fp9b9tk
4280,0,0,2fp9b9tk
4281,0,0,2fp9b9tk
4282,0,0,2fp9b9tk
4283,0,0,2fp9b9tk
4284,0,0,2fp9b9tk
4285,0,0,2fp9b9tk
4286,0,0,2fp9b9tk
4287,0,0,2fp9b9tk
4288,0,0,2fp9b9tk
4289,0,0,2fp9b9tk
4290,0,0,2fp9b9tk
4291,0,0,2fp9b9tk
4292,0,0,2fp9b9tk
4293,0,0,2fp9b9tk
4294,0,0,2fp9b9tk
4295,0,0,2fp9b9tk
4296,0,0,2fp9b9tk
4297,0,0,2fp9b9tk
4298,0,0,2fp9b9tk
4299,0,0,2fp9b9tk
4300,0,0,2fp9b9tk
4301,0,0,2fp9b9tk
4302,0,0,2fp9b9tk
4303,0,0,2fp9b9tk
4304,0,0,2fp9b9tk
4305,0,0,2fp9b9tk
4306,0,0,2fp9b9tk
4307,0,0,2fp9b9tk
4308,0,0,2fp9b9tk
4309,0,0,2fp9b9tk
4310,0,0,2fp9b9tk
4311,0,0,2fp9b9tk
4312,0,0,2fp9b9tk
4313,0,1,2fp9b9tk
4314,0,0,2fp9b9tk
4315,0,0,2fp9b9tk
4316,0,0,2fp9b9tk
4317,0,0,2fp9b9tk
4318,0,0,2fp9b9tk
4319,0,0,2fp9b9tk
4320,0,0,2fp9b9tk
4321,0,0,2fp9b9tk
4322,0,0,2fp9b9tk
4323,0,0,2fp9b9tk
4324,0,0,2fp9b9tk
4325,0,0,2fp9b9tk
4326,0,0,2fp9b9tk
4327,0,0,2fp9b9tk
4328,0,0,2fp9b9tk
4329,0,0,2fp9b9tk
4330,0,0,2fp9b9tk
4331,0,1,2fp9b9tk
4332,0,0,2fp9b9tk
4333,0,0,2fp9b9tk
4334,0,0,2fp9b9tk
4335,0,0,2fp9b9tk
4336,0,0,2fp9b9tk
4337,0,0,2fp9b9tk
4338,0,0,2fp9b9tk
4339,0,0,2fp9b9tk
4340,0,0,2fp9b9tk
4341,0,0,2fp9b9tk
4342,0,0,2fp9b9tk
4343,0,0,2fp9b9tk
4344,0,0,2fp9b9tk
4345,0,0,2fp9b9tk
4346,0,0,2fp9b9tk
4347,0,0,2fp9b9tk
4348,0,0,2fp9b9tk
4349,0,0,2fp9b9tk
4350,0,1,2fp9b9tk
4351,0,0,2fp9b9tk
4352,0,0,2fp9b9tk
4353,0,0,2fp9b9tk
4354,0,0,2fp9b9tk
4355,0,0,2fp9b9tk
4356,0,0,2fp9b9tk
4357,0,0,2fp9b9tk
4358,0,0,2fp9b9tk
4359,0,0,2fp9b9tk
4360,0,0,2fp9b9tk
4361,0,0,2fp9b9tk
4362,0,0,2fp9b9tk
4363,0,0,2fp9b9tk
4364,0,0,2fp9b9tk
4365,0,0,2fp9b9tk
4366,0,0,2fp9b9tk
4367,0,0,2fp9b9tk
4368,0,0,2fp9b9tk
4369,0,0,2fp9b9tk
4370,0,0,2fp9b9tk
4371,0,0,2fp9b9tk
4372,0,0,2fp9b9tk
4373,0,0,2fp9b9tk
4374,0,0,2fp9b9tk
4375,0,0,2fp9b9tk
4376,0,0,2fp9b9tk
4377,0,0,2fp9b9tk
4378,0,0,2fp9b9tk
4379,0,0,2fp9b9tk
4380,0,0,2fp9b9tk
4381,0,0,2fp9b9tk
4382,0,0,2fp9b9tk
4383,0,0,2fp9b9tk
4384,0,0,2fp9b9tk
4385,0,0,2fp9b9tk
4386,0,1,2fp9b9tk
4387,0,0,2fp9b9tk
4388,0,0,2fp9b9tk
4389,0,0,2fp9b9tk
4390,0,0,2fp9b9tk
4391,0,0,2fp9b9tk
4392,0,0,2fp9b9tk
4393,0,0,2fp9b9tk
4394,0,0,2fp9b9tk
4395,0,0,2fp9b9tk
4396,0,0,2fp9b9tk
4397,0,0,2fp9b9tk
4398,0,0,2fp9b9tk
4399,0,0,2fp9b9tk
4400,0,0,2fp9b9tk
4401,0,0,2fp9b9tk
4402,0,0,2fp9b9tk
4403,0,0,2fp9b9tk
4404,0,1,2fp9b9tk
4405,0,0,2fp9b9tk
4406,0,0,2fp9b9tk
4407,0,0,2fp9b9tk
4408,0,0,2fp9b9tk
4409,1,1,2fp9b9tk
4410,0,0,2fp9b9tk
4411,0,0,2fp9b9tk
4412,0,0,2fp9b9tk
4413,0,0,2fp9b9tk
4414,0,0,2fp9b9tk
4415,0,0,2fp9b9tk
4416,0,0,2fp9b9tk
4417,0,0,2fp9b9tk
4418,0,0,2fp9b9tk
4419,0,0,2fp9b9tk
4420,0,0,2fp9b9tk
4421,0,0,2fp9b9tk
4422,0,0,2fp9b9tk
4423,0,0,2fp9b9tk
4424,0,0,2fp9b9tk
4425,0,0,2fp9b9tk
4426,0,0,2fp9b9tk
4427,0,0,2fp9b9tk
4428,0,0,2fp9b9tk
4429,0,0,2fp9b9tk
4430,0,0,2fp9b9tk
4431,0,0,2fp9b9tk
4432,0,0,2fp9b9tk
4433,0,0,2fp9b9tk
4434,0,0,2fp9b9tk
4435,0,0,2fp9b9tk
4436,0,0,2fp9b9tk
4437,0,0,2fp9b9tk
4438,0,0,2fp9b9tk
4439,0,0,2fp9b9tk
4440,0,0,2fp9b9tk
4441,0,0,2fp9b9tk
4442,0,0,2fp9b9tk
4443,0,0,2fp9b9tk
4444,0,0,2fp9b9tk
4445,0,0,2fp9b9tk
4446,0,0,2fp9b9tk
4447,0,0,2fp9b9tk
4448,0,0,2fp9b9tk
4449,0,1,2fp9b9tk
4450,0,0,2fp9b9tk
4451,0,0,2fp9b9tk
4452,0,0,2fp9b9tk
4453,0,0,2fp9b9tk
4454,0,0,2fp9b9tk
4455,0,0,2fp9b9tk
4456,0,0,2fp9b9tk
4457,0,0,2fp9b9tk
4458,0,0,2fp9b9tk
4459,0,0,2fp9b9tk
4460,0,0,2fp9b9tk
4461,0,0,2fp9b9tk
4462,0,0,2fp9b9tk
4463,0,0,2fp9b9tk
4464,0,0,2fp9b9tk
4465,0,0,2fp9b9tk
4466,0,0,2fp9b9tk
4467,0,0,2fp9b9tk
4468,0,0,2fp9b9tk
4469,0,0,2fp9b9tk
4470,0,0,2fp9b9tk
4471,0,0,2fp9b9tk
4472,0,0,2fp9b9tk
4473,0,0,2fp9b9tk
4474,0,0,2fp9b9tk
4475,0,0,2fp9b9tk
4476,0,0,2fp9b9tk
4477,0,0,2fp9b9tk
4478,0,0,2fp9b9tk
4479,0,0,2fp9b9tk
4480,0,0,2fp9b9tk
4481,0,0,2fp9b9tk
4482,0,0,2fp9b9tk
4483,0,0,2fp9b9tk
4484,0,0,2fp9b9tk
4485,0,0,2fp9b9tk
4486,0,0,2fp9b9tk
4487,0,0,2fp9b9tk
4488,0,0,2fp9b9tk
4489,0,0,2fp9b9tk
4490,0,0,2fp9b9tk
4491,0,0,2fp9b9tk
4492,0,0,2fp9b9tk
4493,0,0,2fp9b9tk
4494,0,0,2fp9b9tk
4495,0,0,2fp9b9tk
4496,0,0,2fp9b9tk
4497,0,0,2fp9b9tk
4498,0,0,2fp9b9tk
4499,0,0,2fp9b9tk
4500,0,0,2fp9b9tk
4501,0,0,2fp9b9tk
4502,0,0,2fp9b9tk
4503,0,0,2fp9b9tk
4504,0,0,2fp9b9tk
4505,0,0,2fp9b9tk
4506,0,0,2fp9b9tk
4507,0,0,2fp9b9tk
4508,0,0,2fp9b9tk
4509,0,0,2fp9b9tk
4510,0,0,2fp9b9tk
4511,0,0,2fp9b9tk
4512,0,0,2fp9b9tk
4513,0,0,2fp9b9tk
4514,0,0,2fp9b9tk
4515,0,0,2fp9b9tk
4516,0,0,2fp9b9tk
4517,0,0,2fp9b9tk
4518,0,1,2fp9b9tk
4519,0,0,2fp9b9tk
4520,0,0,2fp9b9tk
4521,0,0,2fp9b9tk
4522,0,0,2fp9b9tk
4523,0,0,2fp9b9tk
4524,0,0,2fp9b9tk
4525,0,0,2fp9b9tk
4526,0,0,2fp9b9tk
4527,0,0,2fp9b9tk
4528,0,0,2fp9b9tk
4529,0,0,2fp9b9tk
4530,0,0,2fp9b9tk
4531,0,0,2fp9b9tk
4532,0,0,2fp9b9tk
4533,0,0,2fp9b9tk
4534,0,0,2fp9b9tk
4535,0,0,2fp9b9tk
4536,0,0,2fp9b9tk
4537,0,0,2fp9b9tk
4538,0,0,2fp9b9tk
4539,0,0,2fp9b9tk
4540,0,0,2fp9b9tk
4541,0,0,2fp9b9tk
4542,0,0,2fp9b9tk
4543,0,0,2fp9b9tk
4544,0,1,2fp9b9tk
4545,0,0,2fp9b9tk
4546,0,0,2fp9b9tk
4547,0,0,2fp9b9tk
4548,0,0,2fp9b9tk
4549,0,0,2fp9b9tk
4550,0,0,2fp9b9tk
4551,0,0,2fp9b9tk
4552,0,0,2fp9b9tk
4553,0,0,2fp9b9tk
4554,0,0,2fp9b9tk
4555,0,0,2fp9b9tk
4556,0,0,2fp9b9tk
4557,0,0,2fp9b9tk
4558,0,0,2fp9b9tk
4559,0,0,2fp9b9tk
4560,0,0,2fp9b9tk
4561,0,0,2fp9b9tk
4562,0,0,2fp9b9tk
4563,0,0,2fp9b9tk
4564,0,0,2fp9b9tk
4565,0,0,2fp9b9tk
4566,0,0,2fp9b9tk
4567,0,0,2fp9b9tk
4568,0,0,2fp9b9tk
4569,0,0,2fp9b9tk
4570,0,0,2fp9b9tk
4571,0,0,2fp9b9tk
4572,0,0,2fp9b9tk
4573,0,0,2fp9b9tk
4574,0,0,2fp9b9tk
4575,0,0,2fp9b9tk
4576,0,0,2fp9b9tk
4577,0,0,2fp9b9tk
4578,0,0,2fp9b9tk
4579,0,0,2fp9b9tk
4580,0,0,2fp9b9tk
4581,0,0,2fp9b9tk
4582,0,0,2fp9b9tk
4583,0,0,2fp9b9tk
4584,0,0,2fp9b9tk
4585,0,0,2fp9b9tk
4586,0,0,2fp9b9tk
4587,0,0,2fp9b9tk
4588,0,1,2fp9b9tk
4589,0,0,2fp9b9tk
4590,0,0,2fp9b9tk
4591,0,0,2fp9b9tk
4592,0,0,2fp9b9tk
4593,0,0,2fp9b9tk
4594,0,0,2fp9b9tk
4595,0,0,2fp9b9tk
4596,0,0,2fp9b9tk
4597,0,0,2fp9b9tk
4598,0,0,2fp9b9tk
4599,0,0,2fp9b9tk
4600,0,0,2fp9b9tk
4601,0,0,2fp9b9tk
4602,0,0,2fp9b9tk
4603,0,0,2fp9b9tk
4604,0,0,2fp9b9tk
4605,0,0,2fp9b9tk
4606,0,0,2fp9b9tk
4607,0,0,2fp9b9tk
4608,0,0,2fp9b9tk
4609,0,0,2fp9b9tk
4610,0,0,2fp9b9tk
4611,0,0,2fp9b9tk
4612,0,0,2fp9b9tk
4613,0,0,2fp9b9tk
4614,0,0,2fp9b9tk
4615,0,0,2fp9b9tk
4616,0,0,2fp9b9tk
4617,0,0,2fp9b9tk
4618,0,0,2fp9b9tk
4619,0,0,2fp9b9tk
4620,0,0,2fp9b9tk
4621,0,0,2fp9b9tk
4622,0,0,2fp9b9tk
4623,0,0,2fp9b9tk
4624,0,0,2fp9b9tk
4625,0,0,2fp9b9tk
4626,0,0,2fp9b9tk
4627,0,0,2fp9b9tk
4628,0,0,2fp9b9tk
4629,0,0,2fp9b9tk
4630,0,0,2fp9b9tk
4631,0,0,2fp9b9tk
4632,0,0,2fp9b9tk
4633,0,0,2fp9b9tk
4634,0,0,2fp9b9tk
4635,0,0,2fp9b9tk
4636,0,0,2fp9b9tk
4637,0,0,2fp9b9tk
4638,0,0,2fp9b9tk
4639,0,0,2fp9b9tk
4640,0,0,2fp9b9tk
4641,0,0,2fp9b9tk
4642,0,0,2fp9b9tk
4643,0,0,2fp9b9tk
4644,0,0,2fp9b9tk
4645,0,0,2fp9b9tk
4646,0,0,2fp9b9tk
4647,0,0,2fp9b9tk
4648,0,0,2fp9b9tk
4649,0,0,2fp9b9tk
4650,0,0,2fp9b9tk
4651,0,0,2fp9b9tk
4652,0,0,2fp9b9tk
4653,0,0,2fp9b9tk
4654,0,0,2fp9b9tk
4655,0,0,2fp9b9tk
4656,0,0,2fp9b9tk
4657,0,0,2fp9b9tk
4658,0,0,2fp9b9tk
4659,0,0,2fp9b9tk
4660,0,0,2fp9b9tk
4661,0,0,2fp9b9tk
4662,0,0,2fp9b9tk
4663,0,0,2fp9b9tk
